41.7601N,23.44468E,2270.14,10:58.58
41.76007N,23.4446E,2274.65,10:59.00
41.76006N,23.44456E,2276.16,10:59.01
41.76004N,23.44448E,2276.16,10:59.03
41.76001N,23.44435E,2278.68,10:59.06
41.76N,23.44431E,2281.32,10:59.07
41.75999N,23.44427E,2282.29,10:59.08
41.75998N,23.44422E,2283.26,10:59.09
41.75995N,23.44414E,2283.46,10:59.11
41.75994N,23.4441E,2285.2,10:59.12
41.75992N,23.44401E,2286.11,10:59.14
41.75991N,23.44397E,2288.08,10:59.15
41.7599N,23.44393E,2289.21,10:59.16
41.75988N,23.44385E,2289.21,10:59.18
41.75986N,23.44381E,2292.16,10:59.19
41.75986N,23.44376E,2293.22,10:59.20
41.75985N,23.44372E,2293.22,10:59.21
41.75983N,23.44368E,2295.42,10:59.22
41.75981N,23.44356E,2296.6,10:59.25
41.7598N,23.44352E,2300.13,10:59.26
41.75978N,23.44343E,2300.13,10:59.28
41.75977N,23.44339E,2303.75,10:59.29
41.75976N,23.44335E,2304.94,10:59.30
41.75974N,23.44327E,2306.18,10:59.32
41.75971N,23.44315E,2308.79,10:59.35
41.7597N,23.44311E,2312.91,10:59.36
41.75969N,23.44307E,2314.42,10:59.37
41.75969N,23.44303E,2315.89,10:59.38
41.75967N,23.44299E,2317.23,10:59.39
41.75967N,23.44295E,2318.59,10:59.40
41.75966N,23.44291E,2320.1,10:59.41
41.75965N,23.44287E,2321.68,10:59.42
41.75963N,23.44279E,2323.09,10:59.44
41.75962N,23.44275E,2326.16,10:59.45
41.75961N,23.44271E,2327.7,10:59.46
41.75959N,23.44263E,2329.15,10:59.48
41.75957N,23.44255E,2331.91,10:59.50
41.75957N,23.44251E,2335.11,10:59.51
41.75954N,23.44239E,2336.69,10:59.54
41.75953N,23.44235E,2341.81,10:59.55
41.75949N,23.44223E,2343.19,10:59.58
41.75948N,23.4422E,2346.29,10:59.59
41.75946N,23.44215E,2347.2,11:00.00
41.75942N,23.44199E,2348.25,11:00.04
41.75939N,23.44191E,2352.67,11:00.06
41.75938N,23.44187E,2354.62,11:00.07
41.75937N,23.44183E,2355.63,11:00.08
41.75936N,23.44179E,2356.68,11:00.09
41.75935N,23.44174E,2357.76,11:00.10
41.75934N,23.4417E,2358.93,11:00.11
41.75933N,23.44166E,2360.15,11:00.12
41.75932N,23.44162E,2361.2,11:00.13
41.75931N,23.44158E,2362.27,11:00.14
41.7593N,23.44154E,2363.44,11:00.15
41.75929N,23.4415E,2364.7,11:00.16
41.75928N,23.44146E,2364.7,11:00.17
41.75927N,23.44142E,2367.05,11:00.18
41.75925N,23.44138E,2368.28,11:00.19
41.75924N,23.44134E,2369.69,11:00.20
41.75924N,23.4413E,2370.94,11:00.21
41.75922N,23.44126E,2372.17,11:00.22
41.75921N,23.44122E,2373.49,11:00.23
41.7592N,23.44118E,2374.9,11:00.24
41.75919N,23.44114E,2376.33,11:00.25
41.75918N,23.4411E,2377.68,11:00.26
41.75917N,23.44106E,2379.07,11:00.27
41.75912N,23.4409E,2379.07,11:00.31
41.75911N,23.44082E,2386.16,11:00.33
41.75906N,23.44062E,2386.16,11:00.38
41.75905N,23.44059E,2396.8,11:00.39
41.75904N,23.44055E,2398.32,11:00.40
41.75903N,23.44051E,2400.01,11:00.41
41.75902N,23.44047E,2401.68,11:00.42
41.75901N,23.44043E,2403.44,11:00.43
41.759N,23.44039E,2405.22,11:00.44
41.75899N,23.44035E,2407.05,11:00.45
41.75898N,23.44027E,2407.9,11:00.47
41.75896N,23.44023E,2409.11,11:00.48
41.75895N,23.44019E,2410.22,11:00.49
41.75895N,23.44015E,2411.25,11:00.50
41.75893N,23.44011E,2412.42,11:00.51
41.75893N,23.44007E,2413.58,11:00.52
41.75891N,23.44002E,2414.74,11:00.53
41.75888N,23.4399E,2415.89,11:00.56
41.75887N,23.43986E,2419.25,11:00.57
41.75887N,23.43982E,2420.36,11:00.58
41.75885N,23.43978E,2421.57,11:00.59
41.75881N,23.43962E,2422.8,11:01.03
41.7588N,23.43957E,2427.93,11:01.04
41.75879N,23.43954E,2429.21,11:01.05
41.75878N,23.4395E,2430.55,11:01.06
41.75876N,23.43941E,2431.91,11:01.08
41.75875N,23.43937E,2434.63,11:01.09
41.75874N,23.43933E,2436.1,11:01.10
41.75873N,23.43929E,2437.54,11:01.11
41.75872N,23.43925E,2439.04,11:01.12
41.75869N,23.43913E,2440.48,11:01.15
41.75868N,23.4391E,2444.81,11:01.16
41.75865N,23.43898E,2446.31,11:01.19
41.75864N,23.43894E,2450.87,11:01.20
41.75863N,23.4389E,2452.42,11:01.21
41.7586N,23.43878E,2453.91,11:01.24
41.75859N,23.43874E,2458.66,11:01.25
41.75858N,23.4387E,2460.28,11:01.26
41.75857N,23.43867E,2461.61,11:01.27
41.75856N,23.43863E,2462.54,11:01.28
41.75855N,23.43859E,2463.55,11:01.29
41.75854N,23.43855E,2464.51,11:01.30
41.75854N,23.43851E,2465.73,11:01.31
41.75851N,23.43838E,2466.76,11:01.34
41.75849N,23.4383E,2469.96,11:01.36
41.75848N,23.43826E,2472.21,11:01.37
41.75846N,23.43822E,2473.42,11:01.38
41.75845N,23.43817E,2474.67,11:01.39
41.75845N,23.43813E,2475.94,11:01.40
41.75838N,23.43784E,2479.72,11:01.47
41.75837N,23.4378E,2485.94,11:01.48
41.75836N,23.43776E,2487.22,11:01.49
41.75835N,23.43772E,2488.64,11:01.50
41.75833N,23.43764E,2490.03,11:01.52
41.7583N,23.43756E,2492.75,11:01.54
41.75828N,23.43748E,2495.62,11:01.56
41.75826N,23.4374E,2498.46,11:01.58
41.75824N,23.43731E,2500.33,11:02.00
41.75822N,23.43723E,2501.45,11:02.02
41.75819N,23.4371E,2501.45,11:02.05
41.75804N,23.43655E,2504.0,11:02.18
41.75803N,23.43651E,2512.93,11:02.19
41.7579N,23.43601E,2513.8,11:02.31
41.75789N,23.43598E,2522.43,11:02.32
41.75784N,23.43576E,2522.2,11:02.40
41.75784N,23.43576E,2521.33,11:02.42
41.75784N,23.43575E,2521.33,11:02.44
41.75788N,23.4357E,2522.01,11:02.50
41.75791N,23.43565E,2521.27,11:02.56
41.75791N,23.43565E,2518.54,11:02.57
41.75791N,23.43565E,2518.54,11:02.59
41.75792N,23.43565E,2518.54,11:03.00
41.75795N,23.43564E,2519.51,11:03.04
41.75796N,23.43565E,2519.51,11:03.11
41.75796N,23.43565E,2520.57,11:03.13
41.75796N,23.43565E,2520.57,11:03.15
41.75797N,23.43565E,2520.57,11:03.16
41.75799N,23.43564E,2520.74,11:03.18
41.75803N,23.43563E,2521.41,11:03.28
41.75803N,23.43563E,2522.31,11:03.29
41.75803N,23.43563E,2522.31,11:03.32
41.75805N,23.43561E,2522.31,11:03.37
41.75806N,23.43561E,2523.03,11:03.38
41.75806N,23.43561E,2523.23,11:03.46
41.75806N,23.43561E,2523.23,11:04.13
41.75806N,23.43561E,2523.23,11:04.14
41.75831N,23.43559E,2523.23,11:04.39
41.75831N,23.43559E,2524.11,11:04.40
41.75831N,23.43559E,2524.11,11:04.52
41.75831N,23.43559E,2524.11,11:04.53
41.75831N,23.43559E,2524.11,11:04.55
41.75831N,23.43559E,2524.11,11:05.03
41.75835N,23.43562E,2524.11,11:05.07
41.75865N,23.43595E,2523.96,11:05.16
41.75914N,23.43619E,2523.96,11:05.29
41.75957N,23.43629E,2504.55,11:05.39
41.75962N,23.43628E,2490.46,11:05.40
41.75971N,23.43632E,2490.46,11:05.43
41.75985N,23.43645E,2486.49,11:05.46
41.75989N,23.4364E,2481.13,11:05.47
41.75995N,23.43634E,2481.13,11:05.49
41.76024N,23.43645E,2481.13,11:05.57
41.7603N,23.43653E,2470.25,11:06.00
41.7603N,23.43654E,2466.21,11:06.01
41.76031N,23.43655E,2465.3,11:06.02
41.76032N,23.43657E,2464.93,11:06.03
41.76035N,23.43661E,2464.72,11:06.06
41.76038N,23.43666E,2463.89,11:06.07
41.76043N,23.43669E,2462.79,11:06.08
41.76047N,23.43669E,2460.61,11:06.09
41.76052N,23.43669E,2459.07,11:06.10
41.76055N,23.43666E,2457.41,11:06.11
41.76059N,23.43664E,2456.78,11:06.12
41.76062N,23.43663E,2456.28,11:06.13
41.76066N,23.43667E,2455.62,11:06.14
41.76071N,23.43671E,2454.07,11:06.15
41.76078N,23.43673E,2451.33,11:06.16
41.76085N,23.43674E,2449.55,11:06.17
41.7609N,23.43671E,2448.03,11:06.18
41.76094N,23.4367E,2447.28,11:06.19
41.76098N,23.43673E,2446.55,11:06.20
41.76105N,23.43678E,2445.35,11:06.21
41.76112N,23.43681E,2442.3,11:06.22
41.76118N,23.4368E,2439.41,11:06.23
41.76124N,23.43678E,2437.93,11:06.24
41.76129N,23.43675E,2437.43,11:06.25
41.76132N,23.43676E,2436.56,11:06.26
41.76135N,23.43682E,2435.67,11:06.27
41.76138N,23.4369E,2434.81,11:06.28
41.76155N,23.43697E,2433.14,11:06.31
41.7616N,23.43698E,2431.43,11:06.32
41.76164N,23.437E,2431.14,11:06.33
41.76165N,23.43706E,2430.62,11:06.34
41.76167N,23.43713E,2430.44,11:06.35
41.7617N,23.43717E,2429.14,11:06.36
41.76174N,23.43719E,2427.45,11:06.37
41.76177N,23.43719E,2426.26,11:06.38
41.76181N,23.43719E,2425.82,11:06.39
41.76185N,23.43719E,2425.39,11:06.40
41.76185N,23.43719E,2424.95,11:06.41
41.76185N,23.43719E,2424.95,11:06.42
41.76185N,23.43719E,2424.95,11:06.43
41.76185N,23.43719E,2424.95,11:06.44
41.76185N,23.43719E,2424.95,11:06.45
41.76185N,23.43719E,2424.95,11:06.46
41.76185N,23.43719E,2424.95,11:06.47
41.76185N,23.43719E,2424.95,11:06.48
41.76185N,23.43719E,2424.95,11:06.49
41.76185N,23.43719E,2424.95,11:06.50
41.76185N,23.43719E,2424.95,11:06.51
41.76185N,23.43719E,2424.95,11:06.52
41.76185N,23.43719E,2424.95,11:06.53
41.76185N,23.43719E,2424.95,11:06.54
41.76185N,23.43719E,2424.95,11:06.55
41.76185N,23.43719E,2424.95,11:06.56
41.76185N,23.43719E,2424.95,11:06.57
41.76185N,23.43719E,2424.95,11:06.58
41.76185N,23.43719E,2424.95,11:07.01
41.76185N,23.43719E,2424.95,11:07.02
41.76185N,23.43719E,2424.95,11:07.03
41.76185N,23.43719E,2424.95,11:07.04
41.76185N,23.43719E,2424.95,11:07.05
41.76185N,23.43719E,2424.95,11:07.06
41.76185N,23.43719E,2424.95,11:07.07
41.76185N,23.43719E,2424.95,11:07.08
41.76185N,23.43719E,2424.95,11:07.09
41.76185N,23.43719E,2424.95,11:07.10
41.76186N,23.43718E,2424.95,11:07.11
41.76189N,23.43715E,2424.27,11:07.12
41.76191N,23.43713E,2421.79,11:07.13
41.76192N,23.43711E,2420.38,11:07.14
41.76194N,23.4371E,2419.94,11:07.15
41.76197N,23.43708E,2419.09,11:07.16
41.762N,23.43708E,2417.52,11:07.17
41.76202N,23.43711E,2416.13,11:07.18
41.76204N,23.43714E,2415.0,11:07.19
41.76205N,23.43718E,2413.27,11:07.20
41.76207N,23.43721E,2411.9,11:07.21
41.76211N,23.43722E,2409.82,11:07.22
41.76215N,23.43721E,2406.91,11:07.23
41.76219N,23.43718E,2406.18,11:07.24
41.76222N,23.43716E,2405.13,11:07.25
41.76224N,23.43716E,2403.64,11:07.26
41.76226N,23.43718E,2402.5,11:07.27
41.7623N,23.43722E,2401.89,11:07.28
41.76235N,23.43726E,2399.53,11:07.29
41.76238N,23.43725E,2396.21,11:07.30
41.76241N,23.43721E,2394.93,11:07.31
41.76241N,23.4372E,2395.13,11:07.32
41.76242N,23.43719E,2395.64,11:07.33
41.76242N,23.43719E,2395.88,11:07.34
41.76242N,23.43719E,2395.88,11:07.35
41.76243N,23.43718E,2395.88,11:07.36
41.76243N,23.43718E,2395.39,11:07.39
41.76243N,23.43718E,2395.39,11:07.42
41.76244N,23.43718E,2395.39,11:07.45
41.76249N,23.43715E,2395.01,11:07.48
41.7625N,23.43713E,2393.14,11:07.49
41.76252N,23.43711E,2392.87,11:07.50
41.76254N,23.4371E,2392.69,11:07.51
41.76256N,23.43709E,2392.3,11:07.52
41.76258N,23.43709E,2390.73,11:07.53
41.76262N,23.43714E,2387.75,11:07.55
41.7627N,23.43712E,2386.73,11:07.58
41.76272N,23.4371E,2381.77,11:07.59
41.76274N,23.43708E,2381.4,11:08.00
41.76276N,23.43707E,2380.83,11:08.01
41.76283N,23.43712E,2379.69,11:08.05
41.76287N,23.43711E,2376.57,11:08.06
41.76291N,23.43708E,2374.6,11:08.07
41.76293N,23.43706E,2373.23,11:08.08
41.76299N,23.43702E,2372.75,11:08.11
41.76302N,23.43706E,2369.35,11:08.12
41.76307N,23.43717E,2367.61,11:08.15
41.76308N,23.4372E,2365.22,11:08.16
41.76312N,23.4372E,2364.54,11:08.17
41.76324N,23.43716E,2362.18,11:08.20
41.76327N,23.43714E,2354.64,11:08.21
41.7633N,23.43713E,2354.08,11:08.22
41.76333N,23.43715E,2352.74,11:08.23
41.76335N,23.43719E,2351.76,11:08.24
41.76337N,23.43724E,2351.24,11:08.25
41.76338N,23.43726E,2350.76,11:08.26
41.7634N,23.43729E,2349.72,11:08.27
41.76342N,23.43732E,2348.82,11:08.28
41.76348N,23.43733E,2346.45,11:08.29
41.76353N,23.43731E,2343.94,11:08.30
41.76356N,23.43727E,2341.82,11:08.31
41.76359N,23.43722E,2340.31,11:08.32
41.76362N,23.43717E,2338.82,11:08.33
41.76364N,23.43712E,2337.74,11:08.34
41.76366N,23.43708E,2336.87,11:08.35
41.76377N,23.4371E,2336.42,11:08.38
41.76382N,23.43711E,2332.21,11:08.39
41.76387N,23.43706E,2329.45,11:08.40
41.76391N,23.437E,2328.0,11:08.41
41.76395N,23.43695E,2327.46,11:08.42
41.76398N,23.43691E,2326.78,11:08.43
41.76402N,23.43694E,2325.65,11:08.44
41.76407N,23.43698E,2323.86,11:08.45
41.76414N,23.43698E,2320.02,11:08.46
41.76419N,23.43695E,2317.0,11:08.47
41.76425N,23.43692E,2315.24,11:08.48
41.76429N,23.43688E,2313.35,11:08.49
41.76433N,23.43685E,2312.24,11:08.50
41.76436N,23.43685E,2310.99,11:08.51
41.76439N,23.43686E,2309.55,11:08.52
41.76442N,23.43692E,2307.78,11:08.53
41.76443N,23.43698E,2306.89,11:08.54
41.76446N,23.43704E,2306.36,11:08.55
41.76451N,23.43703E,2303.56,11:08.56
41.76455N,23.437E,2300.95,11:08.57
41.76458N,23.43696E,2299.92,11:08.58
41.76461N,23.43694E,2299.14,11:08.59
41.76463N,23.43695E,2298.13,11:09.00
41.76464N,23.437E,2297.28,11:09.01
41.76465N,23.43704E,2296.31,11:09.02
41.76469N,23.43708E,2295.61,11:09.03
41.76477N,23.43708E,2292.64,11:09.04
41.76481N,23.43704E,2289.56,11:09.05
41.76485N,23.437E,2288.63,11:09.06
41.76489N,23.43697E,2288.13,11:09.07
41.76492N,23.43696E,2286.57,11:09.08
41.76493N,23.43699E,2285.17,11:09.09
41.76495N,23.43705E,2283.75,11:09.10
41.76499N,23.43715E,2282.58,11:09.11
41.76505N,23.43722E,2279.71,11:09.12
41.76512N,23.43723E,2277.2,11:09.13
41.76518N,23.43721E,2273.89,11:09.14
41.76522N,23.43721E,2272.93,11:09.15
41.76527N,23.43727E,2271.91,11:09.17
41.76527N,23.43731E,2268.1,11:09.18
41.76526N,23.43734E,2269.45,11:09.19
41.76527N,23.43738E,2269.01,11:09.20
41.76527N,23.43742E,2268.49,11:09.21
41.76528N,23.43746E,2268.65,11:09.22
41.76528N,23.43749E,2267.17,11:09.23
41.76528N,23.43752E,2265.77,11:09.24
41.76528N,23.43755E,2264.97,11:09.25
41.76529N,23.43758E,2264.48,11:09.26
41.76529N,23.4376E,2264.14,11:09.27
41.7653N,23.43764E,2263.85,11:09.29
41.76531N,23.43766E,2262.3,11:09.30
41.76533N,23.4377E,2261.57,11:09.32
41.76534N,23.43772E,2259.74,11:09.34
41.76535N,23.43774E,2258.82,11:09.35
41.7654N,23.43779E,2257.98,11:09.37
41.76545N,23.4378E,2257.98,11:09.38
41.76548N,23.4378E,2250.7,11:09.39
41.7655N,23.43779E,2248.7,11:09.40
41.76561N,23.43776E,2247.7,11:09.44
41.76563N,23.43778E,2244.27,11:09.45
41.76565N,23.43782E,2242.56,11:09.46
41.76565N,23.43788E,2241.05,11:09.48
41.76565N,23.43788E,2242.18,11:09.49
41.76565N,23.43788E,2242.18,11:09.51
41.76565N,23.43788E,2242.18,11:09.52
41.76565N,23.43789E,2242.18,11:09.54
41.76565N,23.43789E,2241.85,11:09.55
41.76565N,23.43789E,2241.85,11:09.56
41.76565N,23.43789E,2241.85,11:09.57
41.76565N,23.43789E,2241.85,11:09.58
41.76565N,23.43789E,2241.85,11:09.59
41.76565N,23.43789E,2241.85,11:10.00
41.76565N,23.43789E,2241.85,11:10.02
41.76565N,23.43789E,2241.85,11:10.04
41.76566N,23.4379E,2241.85,11:10.18
41.76566N,23.4379E,2242.05,11:10.19
41.7657N,23.4379E,2242.05,11:10.22
41.76574N,23.43792E,2238.88,11:10.24
41.76574N,23.438E,2238.88,11:10.26
41.76574N,23.43803E,2236.7,11:10.27
41.76575N,23.43809E,2235.15,11:10.29
41.76577N,23.4382E,2234.91,11:10.33
41.76577N,23.43822E,2234.57,11:10.34
41.76579N,23.43829E,2234.18,11:10.38
41.7658N,23.4383E,2232.33,11:10.39
41.76581N,23.4383E,2231.92,11:10.40
41.76583N,23.4383E,2231.42,11:10.41
41.76583N,23.43831E,2231.04,11:10.45
41.76583N,23.43831E,2230.67,11:10.47
41.76583N,23.43831E,2230.67,11:10.49
41.76583N,23.43831E,2230.67,11:10.51
41.76583N,23.43831E,2230.67,11:10.53
41.76584N,23.43832E,2230.67,11:10.54
41.76585N,23.43835E,2230.45,11:10.55
41.76585N,23.43838E,2230.32,11:10.56
41.76588N,23.43851E,2229.58,11:11.00
41.7659N,23.43852E,2227.09,11:11.01
41.76592N,23.43855E,2225.92,11:11.02
41.76593N,23.43857E,2224.35,11:11.03
41.76594N,23.43859E,2223.6,11:11.04
41.76595N,23.43862E,2222.69,11:11.05
41.76596N,23.43866E,2221.62,11:11.06
41.76596N,23.43869E,2221.16,11:11.07
41.76598N,23.43876E,2221.16,11:11.09
41.766N,23.43879E,2219.17,11:11.10
41.766N,23.43891E,2218.03,11:11.14
41.76601N,23.43894E,2215.56,11:11.15
41.76603N,23.43898E,2214.82,11:11.16
41.76604N,23.43903E,2213.77,11:11.17
41.76606N,23.43909E,2212.51,11:11.18
41.76608N,23.43915E,2211.77,11:11.19
41.76609N,23.4392E,2211.37,11:11.20
41.76611N,23.43925E,2210.9,11:11.21
41.76612N,23.43929E,2210.24,11:11.22
41.76614N,23.43934E,2209.82,11:11.23
41.76616N,23.43938E,2209.31,11:11.24
41.76622N,23.43951E,2208.79,11:11.28
41.76625N,23.43952E,2205.82,11:11.29
41.76628N,23.43953E,2204.76,11:11.30
41.76628N,23.43953E,2204.36,11:11.31
41.76628N,23.43953E,2204.36,11:11.33
41.76628N,23.43953E,2204.36,11:11.34
41.76628N,23.43953E,2204.36,11:11.36
41.76628N,23.43953E,2204.36,11:11.38
41.76628N,23.43953E,2204.36,11:11.39
41.76628N,23.43953E,2204.36,11:11.40
41.76628N,23.43953E,2204.36,11:11.42
41.76628N,23.43953E,2204.36,11:11.43
41.76628N,23.43953E,2204.36,11:11.45
41.76628N,23.43953E,2204.36,11:11.46
41.76628N,23.43953E,2204.36,11:11.47
41.76628N,23.43953E,2204.36,11:11.49
41.76628N,23.43953E,2204.36,11:11.50
41.76628N,23.43953E,2204.36,11:11.51
41.76628N,23.43953E,2204.36,11:11.52
41.7663N,23.43953E,2204.36,11:11.53
41.76632N,23.43954E,2202.76,11:11.54
41.76634N,23.43958E,2201.38,11:11.55
41.76637N,23.43963E,2200.34,11:11.56
41.76639N,23.43968E,2199.38,11:11.57
41.76641N,23.43973E,2198.34,11:11.58
41.76643N,23.43978E,2196.91,11:11.59
41.76645N,23.43983E,2195.22,11:12.00
41.76646N,23.43987E,2194.14,11:12.01
41.76648N,23.43991E,2193.59,11:12.02
41.76649N,23.43995E,2193.09,11:12.03
41.76651N,23.43999E,2192.64,11:12.04
41.76653N,23.44003E,2192.18,11:12.05
41.76654N,23.44008E,2191.83,11:12.06
41.76656N,23.44012E,2191.2,11:12.07
41.76657N,23.44016E,2190.26,11:12.08
41.76659N,23.4402E,2189.68,11:12.09
41.76661N,23.44025E,2189.27,11:12.10
41.76663N,23.44029E,2189.12,11:12.11
41.76665N,23.44033E,2188.7,11:12.12
41.76667N,23.44037E,2188.47,11:12.13
41.76669N,23.4404E,2188.56,11:12.14
41.76671N,23.44044E,2187.99,11:12.15
41.76672N,23.44047E,2187.76,11:12.16
41.76674N,23.4405E,2187.69,11:12.17
41.76676N,23.44053E,2187.28,11:12.18
41.76678N,23.44056E,2187.44,11:12.19
41.76679N,23.44058E,2187.85,11:12.20
41.7668N,23.44061E,2187.52,11:12.21
41.76682N,23.44064E,2187.55,11:12.22
41.76683N,23.44068E,2187.34,11:12.23
41.76688N,23.44076E,2186.69,11:12.26
41.76693N,23.44076E,2184.43,11:12.27
41.76697N,23.44072E,2181.66,11:12.28
41.76704N,23.44061E,2179.38,11:12.31
41.76705N,23.44058E,2176.11,11:12.32
41.76706N,23.44055E,2175.19,11:12.33
41.76708N,23.44048E,2174.33,11:12.36
41.76709N,23.44047E,2172.97,11:12.37
41.76709N,23.44045E,2172.74,11:12.38
41.76709N,23.44044E,2172.35,11:12.39
41.7671N,23.44043E,2172.08,11:12.40
41.76714N,23.4404E,2171.69,11:12.42
41.76716N,23.4404E,2169.39,11:12.43
41.76718N,23.44041E,2169.63,11:12.44
41.76721N,23.44044E,2170.33,11:12.46
41.76722N,23.44046E,2170.26,11:12.47
41.76723N,23.44046E,2169.48,11:12.48
41.76723N,23.44047E,2169.22,11:12.49
41.76723N,23.44047E,2169.03,11:12.51
41.76723N,23.44047E,2169.03,11:12.52
41.76723N,23.44047E,2169.03,11:12.54
41.76723N,23.44047E,2169.03,11:12.56
41.76725N,23.44047E,2169.03,11:12.58
41.76729N,23.44044E,2168.23,11:12.59
41.76731N,23.44039E,2166.22,11:13.00
41.76732N,23.44036E,2163.85,11:13.01
41.76733N,23.44031E,2162.86,11:13.03
41.76734N,23.44028E,2160.78,11:13.04
41.76735N,23.44026E,2159.6,11:13.05
41.76736N,23.44024E,2158.6,11:13.06
41.76736N,23.44022E,2157.75,11:13.07
41.76737N,23.4402E,2157.06,11:13.08
41.76737N,23.44019E,2156.62,11:13.09
41.76738N,23.44017E,2156.12,11:13.10
41.76739N,23.44015E,2155.43,11:13.11
41.7674N,23.44013E,2154.68,11:13.12
41.7674N,23.44011E,2154.17,11:13.13
41.76741N,23.44009E,2153.36,11:13.14
41.76742N,23.44007E,2152.57,11:13.15
41.76742N,23.44005E,2152.07,11:13.16
41.76747N,23.44001E,2151.54,11:13.19
41.7675N,23.44003E,2148.6,11:13.20
41.76752N,23.44006E,2147.43,11:13.21
41.76762N,23.44017E,2146.54,11:13.25
41.76765N,23.4402E,2142.64,11:13.26
41.76768N,23.44023E,2141.67,11:13.27
41.76772N,23.44026E,2140.62,11:13.28
41.76774N,23.44028E,2139.7,11:13.29
41.76777N,23.44031E,2138.96,11:13.30
41.76779N,23.44034E,2138.12,11:13.31
41.76781N,23.44036E,2137.36,11:13.32
41.76784N,23.44039E,2136.66,11:13.33
41.76786N,23.44043E,2135.84,11:13.34
41.76788N,23.44046E,2134.77,11:13.35
41.76791N,23.44049E,2133.95,11:13.36
41.76792N,23.44051E,2133.26,11:13.37
41.76794N,23.44053E,2132.16,11:13.38
41.76796N,23.44054E,2131.06,11:13.39
41.76797N,23.44055E,2130.07,11:13.40
41.768N,23.44056E,2129.14,11:13.41
41.76807N,23.44043E,2126.94,11:13.44
41.76808N,23.44038E,2120.68,11:13.45
41.76809N,23.44035E,2120.22,11:13.46
41.76811N,23.44031E,2119.53,11:13.47
41.76812N,23.44027E,2118.66,11:13.48
41.76813N,23.44025E,2117.25,11:13.49
41.76813N,23.44023E,2116.43,11:13.50
41.76814N,23.44021E,2115.98,11:13.51
41.76815N,23.44019E,2115.73,11:13.52
41.76816N,23.44017E,2115.24,11:13.53
41.76817N,23.44015E,2113.85,11:13.54
41.76817N,23.44014E,2113.21,11:13.55
41.76819N,23.44012E,2112.46,11:13.56
41.76822N,23.44012E,2110.8,11:13.57
41.76825N,23.44013E,2109.2,11:13.58
41.76828N,23.44016E,2108.44,11:13.59
41.7683N,23.44019E,2107.74,11:14.00
41.76832N,23.44021E,2107.35,11:14.01
41.76834N,23.44024E,2106.8,11:14.02
41.76836N,23.44027E,2106.31,11:14.03
41.76838N,23.44029E,2105.72,11:14.04
41.76839N,23.44032E,2104.68,11:14.05
41.76842N,23.44034E,2103.89,11:14.06
41.76846N,23.4404E,2103.1,11:14.08
41.76847N,23.44042E,2101.38,11:14.09
41.76849N,23.44044E,2100.48,11:14.10
41.76852N,23.4405E,2099.58,11:14.12
41.76854N,23.44052E,2097.39,11:14.13
41.76855N,23.44055E,2096.64,11:14.14
41.76857N,23.44058E,2095.87,11:14.15
41.76859N,23.44062E,2095.19,11:14.16
41.76861N,23.44065E,2094.51,11:14.17
41.76862N,23.44068E,2093.9,11:14.18
41.76864N,23.44071E,2093.43,11:14.19
41.76865N,23.44073E,2093.24,11:14.20
41.76867N,23.44075E,2093.11,11:14.21
41.76868N,23.44078E,2092.86,11:14.22
41.76869N,23.44081E,2092.73,11:14.23
41.76871N,23.44083E,2092.06,11:14.24
41.76876N,23.44084E,2090.79,11:14.25
41.76881N,23.44082E,2088.19,11:14.26
41.76883N,23.44078E,2085.89,11:14.27
41.76887N,23.4407E,2084.35,11:14.29
41.76888N,23.44066E,2081.82,11:14.30
41.76889N,23.44062E,2081.07,11:14.31
41.76892N,23.44054E,2080.81,11:14.33
41.76893N,23.4405E,2079.03,11:14.34
41.76894N,23.44046E,2078.54,11:14.35
41.76895N,23.44043E,2077.84,11:14.36
41.76896N,23.44039E,2076.86,11:14.37
41.76896N,23.44036E,2075.9,11:14.38
41.76897N,23.44033E,2075.56,11:14.39
41.76899N,23.4403E,2074.62,11:14.40
41.76904N,23.44029E,2072.46,11:14.42
41.76907N,23.44032E,2069.33,11:14.43
41.76914N,23.44041E,2068.41,11:14.47
41.76915N,23.44042E,2066.76,11:14.48
41.76917N,23.44044E,2066.0,11:14.49
41.76918N,23.44047E,2065.26,11:14.50
41.7692N,23.44048E,2064.7,11:14.51
41.76921N,23.4405E,2063.89,11:14.52
41.76924N,23.44051E,2062.72,11:14.53
41.76928N,23.4405E,2062.48,11:14.54
41.76932N,23.44047E,2059.79,11:14.55
41.76936N,23.44042E,2057.26,11:14.56
41.7694N,23.44035E,2055.9,11:14.58
41.76941N,23.44032E,2053.82,11:14.59
41.76941N,23.44029E,2053.57,11:15.00
41.76942N,23.44026E,2053.14,11:15.01
41.76942N,23.44024E,2052.86,11:15.02
41.76944N,23.44021E,2052.56,11:15.03
41.76947N,23.44019E,2051.24,11:15.04
41.76949N,23.4402E,2049.73,11:15.05
41.7695N,23.44022E,2048.68,11:15.06
41.76952N,23.44025E,2047.74,11:15.07
41.76955N,23.44028E,2046.71,11:15.08
41.76958N,23.4403E,2045.56,11:15.09
41.7696N,23.44033E,2043.97,11:15.10
41.76962N,23.44036E,2043.11,11:15.11
41.76964N,23.44039E,2042.26,11:15.12
41.76965N,23.44042E,2041.31,11:15.13
41.76967N,23.44044E,2040.94,11:15.14
41.76969N,23.44046E,2040.11,11:15.15
41.76971N,23.44049E,2039.27,11:15.16
41.76973N,23.44051E,2038.54,11:15.17
